CIDs00003762	isoetharine	CCC(C(C1=CC(=C(C=C1)O)O)O)NC(C)C
CIDs00003767	isoniazid	C1=CN=CC=C1C(=O)NN
CIDs00003775	isopropamide	CC(C)[N+](C)(CCC(C1=CC=CC=C1)(C2=CC=CC=C2)C(=O)N)C(C)C
CIDs00003779	isoproterenol	CC(C)NCC(C1=CC(=C(C=C1)O)O)O
CIDs00003780	BiDil (Salt/Mix)	C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]
CIDs00003783	isoxsuprine	CC(COC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
CIDs00003784	isradipine	CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC=CC3=NON=C32)C(=O)OC
CIDs00003792	itopride	CN(C)CCOC1=CC=C(C=C1)CNC(=O)C2=CC(=C(C=C2)OC)OC
CIDs00003793	itraconazole oral solution	CCC(C)N1C(=O)N(C=N1)C2=CC=C(C=C2)N3CCN(CC3)C4=CC=C(C=C4)OCC5COC(O5)(CN6C=NC=N6)C7=C(C=C(C=C7)Cl)Cl
CIDs00003804	Prestwick_517	CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O
CIDs00003822	ketanserin	C1CN(CCC1C(=O)C2=CC=C(C=C2)F)CCN3C(=O)C4=CC=CC=C4NC3=O
CIDs00003823	ketoconazole (KTZ	CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl
CIDs00003825	ketoprofen	CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O
CIDs00003827	ketotifen	CN1CCC(=C2C3=C(C(=O)CC4=CC=CC=C42)SC=C3)CC1
CIDs00003828	khellin	CC1=CC(=O)C2=C(C3=C(C(=C2O1)OC)OC=C3)OC
CIDs00003830	cytokinin	C1=COC(=C1)CNC2=NC=NC3=C2NC=N3
CIDs00003869	labetalol	CC(CCC1=CC=CC=C1)NCC(C2=CC(=C(C=C2)O)C(=O)N)O
CIDs00003877	NSC760061	C1C(OC(S1)CO)N2C=CC(=NC2=O)N
CIDs00003878	lamotrigine	C1=CC(=C(C(=C1)Cl)Cl)C2=C(N=C(N=N2)N)N
CIDs00003879	lanatoside C	CC1C(C(CC(O1)OC2CCC3(C(C2)CCC4C3CC(C5(C4(CCC5C6=CC(=O)OC6)O)C)O)C)O)OC7CC(C(C(O7)C)OC8CC(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)OC(=O)C)O
CIDs00003883	lansoprazole	CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3N2)OCC(F)(F)F
CIDs00003889	latamoxef sodium	CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O
CIDs00003899	leflunomide	CC1=C(C=NO1)C(=O)NC2=CC=C(C=C2)C(F)(F)F
CIDs00003902	letrozole	C1=CC(=CC=C1C#N)C(C2=CC=C(C=C2)C#N)N3C=NC=N3
CIDs00003913	tetramisole	C1CSC2=NC(CN21)C3=CC=CC=C3
CIDs00003914	beta-site	CC(C)(C)NCC(COC1=CC=CC2=C1CCCC2=O)O
CIDs00003915	livocab	CC1CN(CCC1(C2=CC=CC=C2)C(=O)O)C3CCC(CC3)(C#N)C4=CC=C(C=C4)F
CIDs00003916	levopromazine	CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
CIDs00003917	alpha-methylnoradrenaline	CC(C(C1=CC(=C(C=C1)O)O)O)N
CIDs00003926	lidoflazine	CC1=C(C(=CC=C1)C)NC(=O)CN2CCN(CC2)CCCC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
CIDs00003928	lincocine	CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O
CIDs00003929	AC1L1H12	CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F
CIDs00003936	liranaftate	CN(C1=NC(=CC=C1)OC)C(=S)OC2=CC3=C(CCCC3)C=C2
CIDs00003937	(S)-Lisinopril	C1CC(N(C1)C(=O)C(CCCCN)NC(CCC2=CC=CC=C2)C(=O)O)C(=O)O
CIDs00003948	lomefloxacin	CCN1C=C(C(=O)C2=CC(=C(C(=C21)F)N3CCNC(C3)C)F)C(=O)O
CIDs00003954	loperamide	CN(C)C(=O)C(CC[NH+]1CCC(CC1)(C2=CC=C(C=C2)Cl)O)(C3=CC=CC=C3)C4=CC=CC=C4
CIDs00003956	Lorabid	C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl
CIDs00003957	loratadine	CCOC(=O)N1CCC(=C2C3=C(CCC4=C2N=CC=C4)C=C(C=C3)Cl)CC1
CIDs00003959	lorglumide	CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)C1=CC(=C(C=C1)Cl)Cl
CIDs00003961	losartan	CCCCC1=NC(=C(N1CC2=CC=C(C=C2)C3=CC=CC=C3C4=NNN=N4)CO)Cl
CIDs00003962	Lovastatin-d3	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC3CC(CC(=O)O3)O)C
CIDs00003964	loxapine	CN1CCN(CC1)C2=NC3=CC=CC=C3OC4=C2C=C(C=C4)Cl
CIDs00003998	mafenide acetate	C1=CC(=CC=C1CN)S(=O)(=O)N
CIDs00004011	maprotiline	CNCCCC12CCC(C3=CC=CC=C31)C4=CC=CC=C24
CIDs00004030	mebendazole	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3
CIDs00004031	mebeverine	CCN(CCCCOC(=O)C1=CC(=C(C=C1)OC)OC)C(C)CC2=CC=C(C=C2)OC
CIDs00004032	mecamylamine	CC1(C2CCC(C2)C1(C)NC)C
CIDs00004034	meclizine	CC1=CC(=CC=C1)CN2CCN(CC2)C(C3=CC=CC=C3)C4=CC=C(C=C4)Cl
CIDs00004036	meclofenamate	CC1=C(C(=C(C=C1)Cl)NC2=CC=CC=C2C(=O)[O-])Cl
CIDs00004039	centrophenoxine	CN(C)CCOC(=O)COC1=CC=C(C=C1)Cl
CIDs00004043	Medrifar	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)CC4)C)O)C)C(=O)C
CIDs00004044	mefenamic acid	CC1=C(C(=CC=C1)NC2=CC=CC=C2C(=O)O)C
CIDs00004045	mefexamide	CCN(CC)CCNC(=O)COC1=CC=C(C=C1)OC
CIDs00004046	Suton	C1CCNC(C1)C(C2=CC(=NC3=C2C=CC=C3C(F)(F)F)C(F)(F)F)O
CIDs00004048	AC1Q6OH3	CC1=CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C
CIDs00004049	N-methylglucamine	CNCC(C(C(C(CO)O)O)O)O
CIDs00004051	meloxicam	CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)[O-].[Na+]
CIDs00004054	memantine	CC12CC3CC(C1)(CC(C3)(C2)N)C
CIDs00004057	mepenzolate	C[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
CIDs00004059	mephenesin	CC1=CC=CC=C1OCC(CO)O
CIDs00004060	mephenytoin	CCC1(C(=O)N(C(=O)N1)C)C2=CC=CC=C2
CIDs00004062	mepivacaine	CC1=C(C(=CC=C1)C)NC(=O)C2CCCCN2C
CIDs00004065	meprylcaine	CCCNC(C)(C)COC(=O)C1=CC=CC=C1
CIDs00004068	NSC48272	C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=C(C(=C(C=C24)Br)[O-])[Hg])Br)C(=O)[O-].O
CIDs00004075	mesalazine	C1=CC(=C(C=C1N)C(=O)O)O
CIDs00004080	EE3ME	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3C=CC(=C4)OC
CIDs00004086	metaproterenol	CC(C)NCC(C1=CC(=CC(=C1)O)O)O
CIDs00004087	C9H13NO2	CC(C(C1=CC(=CC=C1)O)O)N
CIDs00004090	AC1L1HE1	CN1CC(CC2C1CC3=CN(C4=CC=CC2=C34)C)CNC(=O)OCC5=CC=CC=C5
CIDs00004091	metformin	CN(C)C(=N)N=C(N)N
CIDs00004097	banthine	CC[N+](C)(CC)CCOC(=O)C1C2=CC=CC=C2OC3=CC=CC=C13
CIDs00004098	histidyl	CN(C)CCN(CC1=CC=CS1)C2=CC=CC=N2
CIDs00004101	methenamine silver	C1N2CN3CN1CN(C2)C3
CIDs00004106	methiothepin	CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC
CIDs00004107	methocarbamol	COC1=CC=CC=C1OCC(COC(=O)N)O
CIDs00004112	methotrexate polyglutamate	CN(CC1=CN=C2C(=N1)C(=NC(=N2)N)N)C3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O
CIDs00004122	nocodazole	COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CS3
CIDs00004135	diaparene	CC1=C(C=CC(=C1)C(C)(C)CC(C)(C)C)OCCOCC[N+](C)(C)CC2=CC=CC=C2
CIDs00004138	methyldopa	CC(CC1=CC(=C(C=C1)O)O)(C(=O)O)N
CIDs00004140	NSC186067	CCC(CO)NC(=O)C1CN(C2CC3=CNC4=CC=CC(=C34)C2=C1)C
CIDs00004159	Medrol	CC1CC2C3CCC(C3(CC(C2C4(C1=CC(=O)C=C4)C)O)C)(C(=O)CO)O
CIDs00004165	meticrane	CC1=C(C=C2C(=C1)CCCS2(=O)=O)S(=O)(=O)N
CIDs00004167	tREST	CN1CCCC(C1)CC2C3=CC=CC=C3SC4=CC=CC=C24
CIDs00004168	metoclopramide	CCN(CC)CCNC(=O)C1=CC(=C(C=C1OC)N)Cl
CIDs00004170	metolazone	CC1NC2=CC(=C(C=C2C(=O)N1C3=CC=CC=C3C)S(=O)(=O)N)Cl
CIDs00004171	metoprolol	CC(C)NCC(COC1=CC=C(C=C1)CCOC)O
CIDs00004173	metronidazole	CC1=NC=C(N1CCO)[N+](=O)[O-]
CIDs00004174	metyrapone	CC(C)(C1=CN=CC=C1)C(=O)C2=CN=CC=C2
CIDs00004178	mexiletine	CC1=C(C(=CC=C1)C)OCC(C)N
CIDs00004184	mianserin	CN1CCN2C(C1)C3=CC=CC=C3CC4=CC=CC=C42
CIDs00004189	miconazole	C1=CC(=C(C=C1Cl)Cl)COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
CIDs00004195	midodrine	COC1=CC(=C(C=C1)OC)C(CNC(=O)CN)O
CIDs00004196	Mifepristone-d3	CC#CC1(CCC2C1(CC(C3=C4CCC(=O)C=C4CCC23)C5=CC=C(C=C5)N(C)C)C)O
CIDs00004197	milrinone	CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2
CIDs00004199	minaprine	CC1=CC(=NN=C1NCCN2CCOCC2)C3=CC=CC=C3
CIDs00004201	minoxidil	C1CCN(CC1)C2=NC(=N)N(C(=C2)N)O
CIDs00004205	mirtazapine	CN1CCN2C(C1)C3=CC=CC=C3CC4=C2N=CC=C4
CIDs00004211	mitotane	C1=CC=C(C(=C1)C(C2=CC=C(C=C2)Cl)C(Cl)Cl)Cl
CIDs00004212	mitoxantrone	C1=CC(=C2C(=C1NCCNCCO)C(=O)C3=C(C=CC(=C3C2=O)O)O)NCCNCCO
CIDs00004235	moclobemide	C1COCCN1CCNC(=O)C2=CC=C(C=C2)Cl
CIDs00004236	modafinil	C1=CC=C(C=C1)C(C2=CC=CC=C2)S(=O)CC(=O)N
CIDs00004238	molsidomine	CCOC(=NC1=C[N+](=NO1)N2CCOCC2)[O-]
CIDs00004240	Mometasone Furoate-d3	CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CCl)OC(=O)C5=CC=CO5)C)O)Cl)C
CIDs00004242	NSC-343257	CCC1(CCC(O1)C2(CCC3(O2)CC(C(C(O3)C(C)C(C(C)C(=O)[O-])OC)C)O)C)C4C(CC(O4)C5C(CC(C(O5)(CO)O)C)C)C
CIDs00004248	AC1L1HQM	CC(C)(C1=CC=CC=C1CCC(C2=CC=CC(=C2)C=CC3=NC4=C(C=CC(=C4)Cl)C=C3)SCC5(CC5)CC(=O)O)O
CIDs00004250	AC1O8PV1	CC1=C(SC=C1)C=CC2=NCCCN2C
CIDs00004259	C08054	COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O
CIDs00004260	thymoxamine	CC1=CC(=C(C=C1OC(=O)C)C(C)C)OCCN(C)C
CIDs00004380	clorgyline	CN(CCCOC1=C(C=C(C=C1)Cl)Cl)CC#C
CIDs00004409	nabumetone	CC(=O)CCC1=CC2=C(C=C1)C=C(C=C2)OC
CIDs00004410	nadifloxacin	CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)O)F)C(=O)O
CIDs00004411	AC1L1I3V	CC(C)(C)NCC(COC1=CC=CC2=C1CC(C(C2)O)O)O
CIDs00004417	naftidrofuryl	CCN(CC)CCOC(=O)C(CC1CCCO1)CC2=CC=CC3=CC=CC=C32
CIDs00004418	naftopidil	COC1=CC=CC=C1N2CCN(CC2)CC(COC3=CC=CC4=CC=CC=C43)O
CIDs00004419	AC1L1I4J	C1CC(C1)CN2CCC34C5C(CCC3(C2CC6=C4C(=C(C=C6)O)O5)O)O
CIDs00004421	nalidixic acid	CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)O
CIDs00004422	nalmefene HCl	C=C1CCC2(C3CC4=C5C2(C1OC5=C(C=C4)O)CCN3CC6CC6)O
CIDs00004425	Naloxone-d5	C=CCN1CCC23C4C(=O)CCC2(C1CC5=C3C(=C(C=C5)O)O4)O
CIDs00004428	naltrexone HCl	C1CC1CN2CCC34C5C(=O)CCC3(C2CC6=C4C(=C(C=C6)O)O5)O
CIDs00004436	all clear	C1CN=C(N1)CC2=CC=CC3=CC=CC=C32
CIDs00004449	nefazodone	CCC1=NN(C(=O)N1CCOC2=CC=CC=C2)CCCN3CCN(CC3)C4=CC(=CC=C4)Cl
CIDs00004450	nefopam	CN1CCOC(C2=CC=CC=C2C1)C3=CC=CC=C3
CIDs00004454	Neosporin	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CN)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N
CIDs00004456	neostigmine	CN(C)C(=O)OC1=CC=CC(=C1)[N+](C)(C)C
CIDs00004472	nialamide	C1=CC=C(C=C1)CNC(=O)CCNNC(=O)C2=CC=NC=C2
CIDs00004473	nicardipine	CC1=C(C(C(=C(N1)C)C(=O)OCC[NH+](C)CC2=CC=CC=C2)C3=CC(=CC=C3)[N+](=O)[O-])C(=O)OC
CIDs00004475	NSC150531	CN1CC(CC2(C1CC3=CN(C4=CC=CC2=C34)C)OC)COC(=O)C5=CC(=CN=C5)Br
CIDs00004477	niclosamide	C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O
CIDs00004485	nifedipine	CC1=C(C(C(=C(N1)C)C(=O)OC)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
CIDs00004487	nifenazone	CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C3=CN=CC=C3
CIDs00004488	niflumic acid	C1=CC(=CC(=C1)NC2=C(C=CC=N2)C(=O)O)C(F)(F)F
CIDs00004493	nilutamide	CC1(C(=O)N(C(=O)N1)C2=CC(=C(C=C2)[N+](=O)[O-])C(F)(F)F)C
CIDs00004494	nilvadipine	CC1=C(C(C(=C(N1)C#N)C(=O)OC)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC(C)C
CIDs00004495	nimesulide	CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2=CC=CC=C2
CIDs00004497	nimodipine	CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC
CIDs00004499	nisoldipine	CC1=C(C(C(=C(N1)C)C(=O)OCC(C)C)C2=CC=CC=C2[N+](=O)[O-])C(=O)OC
CIDs00004500	nisoxetine	CNCCC(C1=CC=CC=C1)OC2=CC=CC=C2OC
CIDs00004507	nitrendipine	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C
CIDs00004509	AC1L1IBS	C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-]
CIDs00004513	AC1L1IC1	CNC(=C[N+](=O)[O-])NCCSCC1=CSC(=N1)CN(C)C
CIDs00004528	nomifensine	CN1CC(C2=C(C1)C(=CC=C2)N)C3=CC=CC=C3
CIDs00004536	NSC9564	CC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
CIDs00004537	NSC15432	CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4
CIDs00004539	norfloxacin	CCN1C=C(C(=O)C2=CC(=C(C=C21)N3CCNCC3)F)C(=O)O
CIDs00004542	norgestrelum	CCC12CCC3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34
CIDs00004543	nortriptyline	CNCCC=C1C2=CC=CC=C2CCC3=CC=CC=C31
CIDs00004545	sodium novobiocin	CC1=C(C=CC2=C1OC(=C(C2=O)NC(=O)C3=CC(=C(C=C3)O)CC=C(C)C)[O-])OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O
CIDs00004547	(-)-repaglinide	CCOC1=C(C=CC(=C1)CC(=O)NC(CC(C)C)C2=CC=CC=C2N3CCCCC3)C(=O)O
CIDs00004567	nylidrin	CC(CCC1=CC=CC=C1)NC(C)C(C2=CC=C(C=C2)O)O
CIDs00004568	AC1L1IGG	CC1C=CC=CCCC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(C(CCC(CC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O
CIDs00004581	octopamine	C1=CC(=CC=C1C(CN)O)O
CIDs00004583	ofloxacin	CC1COC2=C3N1C=C(C(=O)C3=CC(=C2N4CCN(CC4)C)F)C(=O)O
CIDs00004585	olanzapine	CC1=CC2=C(NC3=CC=CC=C3N=C2S1)N4CCN(CC4)C
CIDs00004594	omeprazole	CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC
CIDs00004595	ondansetron	CC1=NC=CN1CC2CCC3=C(C2=O)C4=CC=CC=C4N3C
CIDs00004601	orphenadrine	CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C
CIDs00004607	bactocill	CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-]
CIDs00004614	oxaprozin	C1=CC=C(C=C1)C2=C(OC(=N2)CCC(=O)O)C3=CC=CC=C3
CIDs00004621	oxethazaine	CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2
CIDs00004622	oxibendazole	CCCOC1=CC2=C(C=C1)N=C(N2)NC(=O)OC
CIDs00004623	AC1L2HU6	C1=CC(=C(C=C1Cl)Cl)CON=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl
CIDs00004628	oxolinic	CCN1C=C(C(=O)C2=CC3=C(C=C21)OCO3)C(=O)O
CIDs00004631	oxprenolol	CC(C)NCC(COC1=CC=CC=C1OCC=C)O
CIDs00004632	benzophenone-3	COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O
CIDs00004633	oxybuprocaine	CCCCOC1=C(C=CC(=C1)C(=O)OCCN(CC)CC)N
CIDs00004634	oxybutynin	CCN(CC)CC#CCOC(=O)C(C1CCCCC1)(C2=CC=CC=C2)O
CIDs00004636	oxymetazoline	CC1=CC(=C(C(=C1CC2=NCCN2)C)O)C(C)(C)C
CIDs00004641	oxyphenbutazone	CCCCC1C(=O)N(N(C1=O)C2=CC=C(C=C2)O)C3=CC=CC=C3
CIDs00004646	4) ozagrel	C1=CC(=CC=C1CN2C=CN=C2)C=CC(=O)O
CIDs00004649	APAs	C1=CC(=C(C=C1N)O)C(=O)O
CIDs00004666	taxol	CC1=C2C(C(=O)C3(C(CC4C(C3C(C(C2(C)C)(CC1OC(=O)C(C(C5=CC=CC=C5)NC(=O)C6=CC=CC=C6)O)O)OC(=O)C7=CC=CC=C7)(CO4)OC(=O)C)O)C)OC(=O)C
CIDs00004675	NSC-293162	CC(=O)OC1CC2CCC3C(C2(CC1[N+]4(CCCCC4)C)C)CCC5(C3CC(C5OC(=O)C)[N+]6(CCCCC6)C)C
CIDs00004678	panthenol	CC(C)(CO)C(C(=O)NCCCO)O
CIDs00004680	papaverine	COC1=C(C=C(C=C1)CC2=NC=CC3=CC(=C(C=C32)OC)OC)OC
CIDs00004688	pargyline	CN(CC#C)CC1=CC=CC=C1
CIDs00004689	paromomycin sulphate	C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)O)N)OC3C(C(C(O3)CO)OC4C(C(C(C(O4)CN)O)O)N)O)O)N
CIDs00004691	1596B	C1CNCC(C1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4
CIDs00004692	NSC157035	CC1=CCCC2(C(O2)C3C(CC1)C(=C)C(=O)O3)C
CIDs00004724	asperflavin	CC(C)(C)NCC(COC1=CC=CC=C1C2CCCC2)O
CIDs00004725	penciclovir	C1=NC2=C(N1CCC(CO)CO)NC(=NC2=O)N
CIDs00004727	DL-penicillamine	CC(C)(C(C(=O)O)N)S
CIDs00004737	pentobarbital	CCCC(C)C1(C(=O)NC(=O)NC1=O)CC
CIDs00004740	pentoxifylline	CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C
CIDs00004742	Ahpatinin C	CC(C)CC(C(CC(=O)O)O)NC(=O)C(C)NC(=O)CC(C(CC(C)C)NC(=O)C(C(C)C)NC(=O)C(C(C)C)NC(=O)CC(C)C)O
CIDs00004745	TNP00315	CCCN1CC(CC2C1CC3=CNC4=CC=CC2=C34)CSC
CIDs00004746	perhexiline	C1CCC(CC1)C(CC2CCCCN2)C3CCCCC3
CIDs00004748	perphenazine	C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl)CCO
CIDs00004754	phenacetin	CCOC1=CC=C(C=C1)NC(=O)C
CIDs00004756	phenazopyridine	C1=CC=C(C=C1)N=NC2=C(N=C(C=C2)N)N
CIDs00004758	phenoxyethylpenicillin	CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3
CIDs00004760	phenindione	C1=CC=C(C=C1)C2C(=O)C3=CC=CC=C3C2=O
CIDs00004761	pheniramine	CN(C)CCC(C1=CC=CC=C1)C2=CC=CC=N2
CIDs00004768	phenoxybenzamine	CC(COC1=CC=CC=C1)N(CCCl)CC2=CC=CC=C2
CIDs00004771	phentermine	CC(C)(CC1=CC=CC=C1)N
CIDs00004781	phenylbutazone	CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3
CIDs00004786	phenylpropanolamine	CC(C(C1=CC=CC=C1)O)N
CIDs00004806	sulfathalidine	C1=CC=C(C(=C1)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3)C(=O)O
CIDs00004810	moxonidine	CC1=NC(=C(C(=N1)Cl)NC2=NCCN2)OC
CIDs00004811	physostigmin	CC12CCN(C1N(C3=C2C=C(C=C3)OC(=O)NC)C)C
CIDs00004814	picotamide	COC1=C(C=C(C=C1)C(=O)NCC2=CN=CC=C2)C(=O)NCC3=CN=CC=C3
CIDs00004816	picrotoxinine	CC(=C)C1C2C3C4(C(C1C(=O)O2)(CC5C4(O5)C(=O)O3)O)C
CIDs00004819	pilocarpine-	CCC1C(COC1=O)CC2=CN=CN2C
CIDs00004822	pimethixene	CN1CCC(=C2C3=CC=CC=C3SC4=CC=CC=C42)CC1
CIDs00004826	pinacidil	CC(C(C)(C)C)N=C(NC#N)NC1=CC=NC=C1
CIDs00004828	pindolol	CC(C)NCC(COC1=CC=CC2=C1C=CN2)O
CIDs00004829	pioglitazone	CCC1=CN=C(C=C1)CCOC2=CC=C(C=C2)CC3C(=O)NC(=O)S3
CIDs00004831	pipemidic acid	CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCNCC3)C(=O)O
CIDs00004832	pipenzolate bromide	CC[N+]1(CCCC(C1)OC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O)C
CIDs00004834	A-8817	CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-]
CIDs00004836	AC1L1J2B	CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3
CIDs00004839	Dactil	CCN1CCCC(C1)OC(=O)C(C2=CC=CC=C2)C3=CC=CC=C3
CIDs00004843	piracetam	C1CC(=O)N(C1)CC(=O)N
CIDs00004847	pirenperone	CC1=C(C(=O)N2C=CC=CC2=N1)CCN3CCC(CC3)C(=O)C4=CC=C(C=C4)F
CIDs00004848	pirenzepine	CN1CCN(CC1)CC(=O)N2C3=CC=CC=C3C(=O)NC4=C2N=CC=C4
CIDs00004849	piretanide	C1CCN(C1)C2=C(C(=CC(=C2)C(=O)O)S(=O)(=O)N)OC3=CC=CC=C3
CIDs00004850	piribedil	C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=NC=CC=N4
CIDs00004855	piromidic acid	CCN1C=C(C(=O)C2=CN=C(N=C21)N3CCCC3)C(=O)O
CIDs00004857	AC1Q68K2	CC1(C(N2C(S1)C(C2=O)N=CN3CCCCCC3)C(=O)OCOC(=O)C(C)(C)C)C
CIDs00004865	AC1L1J4Q	COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O
CIDs00004872	AC1L1J5B	CC12CCC(=O)C=C1C=CC3C2CCC4(C3CCC4(CCC(=O)O)O)C
CIDs00004883	practolol	CC(C)NCC(COC1=CC=C(C=C1)NC(=O)C)O
CIDs00004885	AC1L3P1T	CCCNC1CCC2=C(C1)SC(=N2)N
CIDs00004886	pramoxine	CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2
CIDs00004887	pranlukast	C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5
CIDs00004888	pranoprofen	CC(C1=CC2=C(C=C1)OC3=C(C2)C=CC=N3)C(=O)O
CIDs00004889	AC1L1J6H	CCC(C)C(=O)OC1CC(C=C2C1C(C(C=C2)C)CCC(CC(CC(=O)O)O)O)O
CIDs00004891	praziquantel	C1CCC(CC1)C(=O)N2CC3C4=CC=CC=C4CCN3C(=O)C2
CIDs00004893	prazosin	COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4=CC=CO4)N)OC
CIDs00004894	AC1L1J6W	CC12CC(C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C)O
CIDs00004900	DeltaE	CC12CC(=O)C3C(C1CCC2(C(=O)CO)O)CCC4=CC(=O)C=CC34C
CIDs00004904	pridinol mesylate	C1CCN(CC1)CCC(C2=CC=CC=C2)(C3=CC=CC=C3)O
CIDs00004906	prilocaine	CCCNC(C)C(=O)NC1=CC=CC=C1C
